NEONsite,FluxnetSite,location,month,GPP_2001,GPP_2002,GPP_2003,GPP_2004,GPP_2005,GPP_2006,GPP_2007,GPP_2008,GPP_2009,GPP_2010,GPP_2011,GPP_2012,GPP_2013,GPP_2014,GPP_2015,NEE_2001,NEE_2002,NEE_2003,NEE_2004,NEE_2005,NEE_2006,NEE_2007,NEE_2008,NEE_2009,NEE_2010,NEE_2011,NEE_2012,NEE_2013,NEE_2014,NEE_2015,TER_2001,TER_2002,TER_2003,TER_2004,TER_2005,TER_2006,TER_2007,TER_2008,TER_2009,TER_2010,TER_2011,TER_2012,TER_2013,TER_2014,TER_2015
UKFS,US-xUK,KU Field Station NEON,1,0.21237753,0.288997217,0.226628061,0.243342394,0.255841463,0.308653159,0.216602488,0.159733943,0.25537285,0.143258521,0.166387273,0.264606556,0.25026476,0.249182254,0.212913476,0.366878011,0.376972247,0.376643322,0.390444643,0.438506471,0.455891427,0.444804797,0.387219051,0.371161767,0.365233599,0.386494726,0.406225265,0.377812322,0.41179234,0.389035408,1.41E+36,0.648877902,0.565702016,0.617431116,0.684149231,0.770662434,0.657305174,0.547479078,0.601522263,0.484225017,0.52743962,0.659691572,0.610246407,0.652020543,0.577270842
UKFS,US-xUK,KU Field Station NEON,2,0.313810192,0.37807081,0.267593674,0.201641844,0.297528288,0.310349476,0.207896148,0.289103419,0.323719835,0.198006331,0.194696729,0.26269741,0.273612504,0.200124663,0.256868167,0.373424227,0.411358677,0.377216406,0.382929761,0.488210131,0.375425016,0.356837664,0.415594214,0.422866808,0.36851629,0.387057047,0.404955312,0.365540843,0.361013075,0.424217144,0.662986781,0.780986827,0.617496494,0.587429589,0.794720032,0.671176497,0.541218249,0.695190543,0.748294238,0.532242211,0.585402559,0.676086233,0.625533988,0.534053258,0.67026396
UKFS,US-xUK,KU Field Station NEON,3,0.500287139,0.507077539,0.556265115,0.704584567,0.475277251,0.563073579,0.718496156,0.471624194,0.575795979,0.42712175,0.518353368,0.856786133,0.375793206,0.416775982,0.465931911,0.331834596,0.488362206,0.359611265,0.326071497,0.414180479,0.425499437,0.372117806,0.429436898,0.514996641,0.535682032,0.474423898,0.411160126,0.382476102,0.378674265,0.442198968,0.871185284,0.998664949,0.95766456,1.109481727,0.922705194,1.025995622,1.190871162,0.894702546,1.088917386,0.947884285,1.014947658,1.411081715,0.73101601,0.817383121,0.971420131
UKFS,US-xUK,KU Field Station NEON,4,2.079069073,1.525686989,2.037362463,2.475083696,1.844120208,2.143712067,1.725376916,1.45636931,1.491164637,2.113121937,1.514342973,3.081304997,1.391887286,1.156780617,1.688359454,-0.178371085,0.292891121,-0.001007321,-0.356256925,-0.0400885,-0.158958787,-0.005543778,0.138608725,0.173361472,-0.083826387,0.133172558,-0.61492214,0.201075902,0.376655336,0.048221806,2.043739773,1.966619284,2.183424136,2.203164232,1.93479661,2.157990623,1.886925966,1.673187643,1.79331516,2.165491623,1.780956468,2.530686625,1.669902425,1.660467707,1.857088714
UKFS,US-xUK,KU Field Station NEON,5,4.700716441,4.64707181,5.136282937,5.190622893,3.96696662,4.060389204,3.925308467,4.198733467,4.448078007,3.898541383,3.822773674,4.413317744,4.311361538,3.967471999,3.765606289,-1.15442577,-1.310170865,-1.497794182,-1.4206192,-0.946282564,-0.785576023,-0.66773005,-0.941779476,-1.088902934,-0.665172333,-0.657679061,-1.053286311,-0.938973434,-0.811199545,-0.574488731,3.514291793,3.294806899,3.520415815,3.673817749,3.123595494,3.283932918,3.369049272,3.264934476,3.389205684,3.283388618,3.274874891,3.471517449,3.394586378,3.247822185,3.204551722
UKFS,US-xUK,KU Field Station NEON,6,5.444229269,5.73728249,6.123108142,5.755879863,5.755861266,5.074087326,5.744776845,5.753218207,6.047839944,5.86579186,5.996793067,4.377950293,5.254377028,6.083765507,5.3059694,-1.272945543,-1.489190204,-1.809314919,-1.532489683,-1.557720074,-1.246547646,-1.496979724,-1.523251697,-1.711233981,-1.553978631,-1.688287776,-0.925981821,-1.238258758,-1.683691998,-1.182195562,4.09432741,4.182515463,4.195590316,4.153059164,4.144812742,3.896378891,4.216234613,4.162180295,4.244396904,4.249340071,4.245633123,3.674094901,4.007370721,4.308315024,4.143968473
UKFS,US-xUK,KU Field Station NEON,7,6.087712032,4.746570333,5.151183987,6.600770403,6.167584135,5.185514682,5.529350218,5.934435697,6.95869273,6.0555921,6.038456838,3.219475438,4.969096731,6.563461843,6.092912581,-1.558467429,-0.973661823,-1.210857233,-1.940700704,-1.707824351,-1.183113146,-1.274392364,-1.473245401,-2.234930919,-1.536233422,-1.650645307,-0.15389852,-0.993406648,-1.999917231,-1.645712603,4.449926805,3.947074532,4.039691095,4.488585946,4.322319014,4.078378127,4.245957876,4.366068998,4.529154272,4.427857219,4.358790282,3.428857348,4.062140453,4.419194205,4.366451197
UKFS,US-xUK,KU Field Station NEON,8,5.580565298,3.535295093,2.676096864,5.601009092,5.398705607,4.493301766,4.342365623,5.161317661,6.06656266,5.066436231,4.692468395,2.280958796,5.627983761,5.323050867,5.444816193,-1.432638939,-0.222487918,0.147903454,-1.521850503,-1.207986947,-0.739887256,-0.757377262,-1.16276335,-1.685474037,-1.173121491,-0.858199194,0.244975234,-1.36864135,-1.226036148,-1.36204443,4.073904395,3.607094041,3.186397321,4.017819165,4.125133737,3.871405876,3.771539001,3.998034639,4.197256291,3.926228225,3.942654018,2.930256084,4.180492807,4.085605938,4.045831926
UKFS,US-xUK,KU Field Station NEON,9,3.053145195,2.012767385,2.676729148,3.053516267,3.521359969,3.051969676,2.219800425,2.982953472,2.93209985,2.875468339,2.483681599,2.111076988,3.336082509,2.935363997,3.111970617,-0.280458515,0.280019756,-0.104169035,-0.340365172,-0.428209737,-0.295860066,0.154895595,-0.258371584,-0.257914396,-0.183650889,-0.073657554,0.127747183,-0.293388005,-0.120577379,-0.233969183,2.923442048,2.618803,2.787063261,2.920996186,3.24022963,2.908362454,2.706972256,2.865799236,2.802314335,2.925936764,2.64998635,2.49490737,3.18404151,2.98746378,3.069910503
UKFS,US-xUK,KU Field Station NEON,10,1.092840645,0.949579615,1.409535086,0.902461559,1.402840109,1.026372219,1.251643478,1.18330611,0.824101054,1.108604045,0.706460946,0.824142816,1.296203434,1.176749675,0.887607434,0.452460421,0.532436202,0.299009003,0.637632345,0.332526118,0.446610861,0.384340435,0.421064687,0.566759984,0.388421536,0.684708978,0.640335432,0.311007701,0.45303258,0.57693305,1.665923994,1.529406448,1.818206497,1.654186787,1.864544155,1.523894174,1.761845047,1.725917733,1.424096808,1.651788679,1.476381915,1.600708164,1.689198912,1.75637011,1.588225626
UKFS,US-xUK,KU Field Station NEON,11,0.44349316,0.454498915,0.429719313,0.384582977,0.521227033,0.550687405,0.447403406,0.443566784,0.427118932,0.4571563,0.358032615,0.522237568,0.423391002,0.371031224,0.408059485,0.598801905,0.45736094,0.542638509,0.595728206,0.492009016,0.546056702,0.539235951,0.456779738,0.59807829,0.459415203,0.532742016,0.574367747,0.529124562,0.429355584,0.554525803,1.05371042,0.900269196,0.958731793,0.9586868,1.029747602,1.143878041,0.974740908,0.87888623,1.032255023,0.921551308,0.872832908,1.139952811,0.945572551,0.75065503,0.970928686
UKFS,US-xUK,KU Field Station NEON,12,0.257753584,0.280426356,0.274478507,0.317703345,0.2887047,0.289384945,0.212217786,0.239370036,0.169321588,0.223531646,0.285522812,0.253972508,0.232356386,0.275805918,0.291031391,0.36681669,0.426730393,0.421385892,0.438251335,0.436200683,0.495130363,0.392109549,0.383678993,0.400993214,0.366686164,0.438388141,0.455763418,0.438265398,0.456393635,0.441660327,0.616250545,0.676218135,0.678805678,0.736002192,0.7112459,0.780547676,0.599995957,0.612143962,0.542149706,0.567396599,0.717982599,0.683246328,0.646230614,0.719373893,0.707451509
UNDE,US-xUN,University of Notre Dame Environmental Research Center NEON,1,0.027798461,0.059849138,0.045361266,0.012374936,-0.003411915,0.048849454,0.021740041,0.009917874,-0.004983209,0.034362976,0.002643831,0.058401169,0.027275276,-0.000313112,0.00219332,0.646749794,0.696898603,0.649095953,0.581365063,0.520818714,0.723410107,0.648091928,0.596810132,0.545822657,0.648762102,0.560748663,0.656825879,0.641697169,0.472584651,0.547661852,1.41E+36,0.584287897,0.532369673,0.441901088,0.376480023,0.584656865,0.490882572,0.449528692,0.399010281,0.509905666,0.409094856,0.542537775,0.500834337,0.339537125,0.409204369
UNDE,US-xUN,University of Notre Dame Environmental Research Center NEON,2,0.011269339,0.04400956,0.017170702,0.016347994,0.08441804,0.031715529,0.006642144,0.004433163,0.020792284,0.025032838,0.037152981,0.048038865,0.010356762,0.004222985,-0.001444484,0.578770532,0.660497047,0.563404716,0.546838366,0.67101451,0.60977071,0.520846394,0.551698938,0.586362911,0.573238142,0.589318811,0.636053814,0.562330584,0.501437567,0.50715459,0.425653432,0.539143351,0.434878686,0.415190261,0.597623449,0.487064074,0.392721793,0.414357769,0.457984686,0.455507657,0.487154587,0.535483436,0.416659363,0.370298147,0.365974594
UNDE,US-xUN,University of Notre Dame Environmental Research Center NEON,3,0.125319988,0.099122266,0.219343918,0.128478174,0.112375778,0.163781117,0.280497603,0.070926471,0.175117496,0.533592805,0.123529762,0.651919054,0.072301351,0.059372649,0.161140894,0.744943239,0.677979942,0.72908163,0.747266994,0.661126963,0.697896231,0.673179075,0.684066618,0.705378468,0.584470941,0.622406319,0.601537866,0.659960027,0.618809486,0.650505975,0.701178615,0.615795354,0.792333367,0.715870674,0.628668105,0.727775662,0.808769765,0.584563809,0.736674589,1.018370151,0.645026019,1.19878323,0.57149858,0.51823763,0.692048737
UNDE,US-xUN,University of Notre Dame Environmental Research Center NEON,4,0.877824192,0.802268312,0.861362257,0.893645098,1.0740302,1.206865141,0.95670156,0.584178032,0.893802832,1.169318711,0.715931144,1.098906289,0.467540203,0.520856256,1.169682908,0.605000368,0.658806146,0.474704669,0.565230725,0.492753173,0.390745089,0.382342653,0.834853131,0.543240934,0.352674224,0.646575202,0.36739851,0.725017789,0.840530944,0.379021152,1.416194576,1.399117312,1.278639973,1.412383132,1.601336732,1.634994277,1.389585654,1.274610019,1.389821479,1.614224437,1.275329724,1.510525825,1.064636387,1.208585082,1.592652745
UNDE,US-xUN,University of Notre Dame Environmental Research Center NEON,5,5.169260274,3.239887059,4.172911948,3.045580921,3.514690518,4.478535621,5.027738931,2.807564855,4.279607014,5.158611001,3.51143343,5.48151727,3.692397484,3.453437563,4.333810962,-2.048834475,-0.910530749,-1.501247007,-0.449190674,-0.750450107,-1.518786566,-1.885807195,-0.643152111,-1.650234633,-2.055352546,-0.929871258,-2.395712387,-1.053367299,-0.864888535,-1.496401441,3.263987242,2.438316932,2.885018168,2.598047113,2.78038633,3.100233047,3.282859051,2.278737044,2.818461213,3.340433694,2.634986369,3.259505842,2.771232796,2.699014353,2.980521305
UNDE,US-xUN,University of Notre Dame Environmental Research Center NEON,6,7.713068972,7.745529815,8.404642413,7.910983664,9.038235624,8.685317188,8.897379973,7.724038144,7.572454245,7.462641439,7.463067391,8.449359761,7.789853702,8.236183194,7.427312332,-3.215368181,-3.18852164,-3.855051339,-3.649284344,-4.407284894,-4.580080821,-4.399289944,-3.517886904,-3.360042915,-3.023535159,-3.246486231,-4.051586194,-3.482175522,-3.778787469,-3.160405483,4.393045057,4.445424249,4.458875671,4.239379185,4.674199824,4.365253556,4.56113834,4.230342282,4.260970399,4.380950529,4.360360995,4.515293872,4.296597593,4.428337145,4.209691504
UNDE,US-xUN,University of Notre Dame Environmental Research Center NEON,7,8.42006239,8.946215065,8.614091302,8.31528374,9.001067501,8.566563629,8.521177434,8.476238232,7.896101039,7.979197312,8.487247707,8.323405788,8.380708108,8.20370837,8.368862726,-3.846202336,-4.132973904,-3.894148489,-3.653471239,-4.131150439,-3.948155096,-4.053875069,-4.176848955,-3.512979491,-3.432495152,-3.69603948,-3.752358307,-3.755131143,-3.743781317,-3.986309436,4.68361491,4.805967784,4.645338693,4.586686004,4.872847784,4.754169386,4.604996603,4.513203544,4.284779778,4.648816707,4.859225705,4.74324028,4.608445333,4.475580858,4.531911522
UNDE,US-xUN,University of Notre Dame Environmental Research Center NEON,8,7.126733464,7.629449558,7.980866406,7.029450823,7.404380033,7.103611213,6.997890526,7.556500355,7.237394718,7.149118892,7.453842696,6.76823689,7.213283982,6.852238136,6.40663621,-2.910879963,-3.125971351,-3.350763862,-2.791953894,-2.99040765,-2.833065371,-2.718786962,-3.334078994,-2.875683782,-2.883141768,-3.175778794,-2.854518985,-2.964013577,-2.442368124,-2.092410586,4.3304123,4.46925886,4.639787798,4.120919728,4.379262078,4.293009816,4.33585233,4.3417943,4.271405536,4.398329641,4.380546905,4.082274917,4.249093904,4.243118776,4.259278588
UNDE,US-xUN,University of Notre Dame Environmental Research Center NEON,9,3.72163798,4.66887292,4.789640587,5.14928562,5.042294269,3.830524484,3.918320534,4.502712369,5.058263278,3.44280064,4.339461305,3.792768294,4.441977809,4.368442619,4.657705609,-0.457594283,-0.864992581,-0.981673173,-1.132278964,-0.988968994,-0.551719561,-0.151298861,-0.916920257,-1.296650066,-0.419946383,-0.982576953,-0.510618245,-0.842983245,-0.779843285,-0.981784352,3.033158151,3.628514086,3.591859015,3.801220116,3.856737791,3.116962074,3.646242782,3.364471015,3.599342374,2.840084636,3.311699434,3.068831291,3.406677109,3.365551896,3.523408462
UNDE,US-xUN,University of Notre Dame Environmental Research Center NEON,10,1.004638454,0.819653652,1.243406234,1.300566808,1.361254628,0.894073046,1.018965756,0.981295547,0.810329914,0.956414784,1.194810929,0.716849948,0.847885576,0.796216,1.120949891,0.78498261,0.798206157,0.705167033,0.702726958,0.747853759,0.848166273,0.839039214,0.836223447,0.800951221,0.735231215,0.710258452,0.81609467,0.883289743,0.910118301,0.841793659,1.673890697,1.492792339,1.83865966,1.8561693,1.992456055,1.631326436,1.749553982,1.699736406,1.482346736,1.627799793,1.824961628,1.407966695,1.595305928,1.549746735,1.888353275
UNDE,US-xUN,University of Notre Dame Environmental Research Center NEON,11,0.470164217,0.183769857,0.212819918,0.230253089,0.205968845,0.255951352,0.229803332,0.181959645,0.303028092,0.300908018,0.278679619,0.288358353,0.160768965,0.087890866,0.391139031,0.983356931,0.830352843,0.907391765,0.889131888,0.895369689,0.897280716,0.883895049,0.844951228,0.855565643,0.843481703,0.874287336,0.875472628,0.79283799,0.776228058,0.945072595,1.280568072,0.802012388,0.891684721,0.910292119,0.878724135,0.941252577,0.897152884,0.807624634,0.951674159,0.942054576,0.946883462,0.976053235,0.743051823,0.63214807,1.154189987
UNDE,US-xUN,University of Notre Dame Environmental Research Center NEON,12,0.100392357,0.111744095,0.053313584,0.016131622,0.029062516,0.095650942,0.019853623,0.007121875,0.011493038,0.017922816,0.087163904,0.07243762,-0.006903934,0.030437616,0.063304532,0.746549304,0.793274922,0.708781611,0.599864485,0.688210584,0.825660441,0.657003785,0.591177732,0.607463979,0.637948079,0.767713187,0.721937652,0.502440086,0.672660475,0.715131068,0.658387008,0.712188888,0.571371539,0.441323942,0.521533228,0.710854117,0.487924146,0.429044131,0.442501021,0.47966964,0.657601047,0.609828612,0.361352369,0.5172235,0.588778977
WOOD,US-xWD,Chase Lake National Wildlife Refuge NEON,1,0.086896667,0.121598464,0.100566347,0.085887166,0.095282622,0.109254403,0.084560156,0.092346872,0.090618389,0.087590968,0.088926363,0.165473517,0.084713829,0.095397874,0.100622201,0.0958238,0.115251843,0.097564248,0.067794676,0.050058764,0.143844498,0.084319178,0.056528735,0.029002962,0.047502959,0.067393569,0.148152921,0.054346148,0.062149948,0.051176877,1.41E+36,0.334864403,0.305782134,0.249087626,0.281533746,0.358724511,0.268001744,0.266379149,0.269869139,0.258393974,0.260746489,0.429630653,0.249769039,0.269761241,0.279593942
WOOD,US-xWD,Chase Lake National Wildlife Refuge NEON,2,0.094321775,0.156091392,0.097097297,0.105207026,0.122583488,0.100010344,0.091276181,0.096688188,0.085430396,0.089996716,0.102959023,0.169452665,0.088070639,0.089563857,0.100488168,0.055843221,0.123835669,0.037699893,0.068501064,0.107404598,0.100098948,0.024028196,0.085419365,0.082317653,0.023411199,0.087001961,0.157257288,0.08409028,0.009791777,0.062280148,0.223728007,0.394334923,0.221873539,0.280884082,0.32700665,0.274830824,0.254676632,0.256310155,0.250030448,0.216698239,0.263700438,0.406051953,0.239264038,0.221188995,0.240461776
WOOD,US-xWD,Chase Lake National Wildlife Refuge NEON,3,0.165194114,0.150105344,0.194302547,0.222602285,0.241332001,0.20011808,0.188211259,0.206228614,0.128102845,0.193081191,0.112803734,0.281510916,0.107384918,0.187954706,0.229108761,0.165330016,0.190069579,0.20452461,0.232682605,0.179970059,0.177099376,0.240521389,0.189604507,0.136874506,0.187772112,0.147703718,0.358341949,0.132687919,0.168651604,0.225534334,0.396732546,0.418810176,0.458636486,0.547827203,0.493212981,0.452181389,0.506746174,0.467937515,0.343339212,0.447089588,0.314052531,0.733328302,0.291240439,0.444274191,0.529584446
WOOD,US-xWD,Chase Lake National Wildlife Refuge NEON,4,0.455644896,0.38730776,0.532789521,0.585072423,0.525172208,0.590824667,0.545024504,0.469963782,0.352597973,0.596605771,0.332687912,0.577193217,0.24719677,0.415750256,0.480354524,0.333250426,0.367072049,0.41192888,0.307625489,0.488290632,0.444658775,0.299384752,0.326438922,0.358923751,0.362261945,0.357567094,0.390049,0.207621582,0.326055274,0.466321243,0.871755811,0.815846169,0.988771178,0.967612315,1.085055479,1.088903774,0.917055392,0.835594662,0.787987003,1.015637655,0.766397948,1.061855301,0.506040897,0.818089656,0.992653967
WOOD,US-xWD,Chase Lake National Wildlife Refuge NEON,5,1.98278925,1.127513449,1.725116071,1.395164146,1.632325092,1.939402813,1.82637755,1.11588561,1.417380269,1.798246213,1.256732626,1.851463898,1.026707269,1.047789061,1.262610053,-0.009006902,0.328919544,0.084587397,0.237728161,0.089760567,0.021274216,0.090161105,0.389971852,0.179858363,-0.019069476,0.311729109,0.032029647,0.432371975,0.444661018,0.333629982,1.996216517,1.494765532,1.815400528,1.65655139,1.684384387,1.948762975,1.908552306,1.477465749,1.646113387,1.815557216,1.612615618,1.917774469,1.50141505,1.532703854,1.613582867
WOOD,US-xWD,Chase Lake National Wildlife Refuge NEON,6,5.205576677,3.738359989,5.32126391,4.817531973,5.659991469,4.844671687,5.499440616,3.952481835,3.920062142,4.757824081,4.123327115,4.650023431,3.149173183,2.956529039,3.996377009,-1.403602466,-0.639032574,-1.527452353,-1.330043044,-1.77444479,-1.26296556,-1.69630832,-0.836936888,-0.733045183,-1.269638573,-0.813552655,-1.166076492,-0.258163927,-0.047711072,-0.732074075,3.422679496,3.105334271,3.510017265,3.240301827,3.62136362,3.410113107,3.558737904,3.057803647,3.124151239,3.35046583,3.171559536,3.375148998,2.924153768,2.878403567,3.202460461
WOOD,US-xWD,Chase Lake National Wildlife Refuge NEON,7,6.496277774,5.571108867,5.684012517,6.413549763,6.462944269,4.704061716,6.09447971,5.6440818,5.812309951,5.78791448,6.710064403,5.841357167,4.820319199,5.953863863,6.273270817,-2.012163057,-1.504975742,-1.531521885,-2.093693451,-2.099616009,-1.005561026,-1.840919674,-1.570188143,-1.763763089,-1.648159403,-2.192565576,-1.623711975,-1.016800758,-1.792584767,-1.96131298,4.156516078,3.891570609,3.893015635,4.001774456,4.105489567,3.704415509,4.072280942,3.903062642,3.766555954,3.927767725,4.27755403,4.081058464,3.68244253,3.934270871,4.075597532
WOOD,US-xWD,Chase Lake National Wildlife Refuge NEON,8,3.515669581,3.25642545,2.875766882,3.347082596,3.736065914,2.461775158,3.522562463,4.056047523,3.561458909,3.990812575,4.919408552,4.029115731,4.080323322,4.304406312,3.429117266,-0.346869317,-0.206630367,0.002630945,-0.324713873,-0.498972332,0.225316897,-0.348058132,-0.709386442,-0.402696556,-0.642936164,-1.230312039,-0.7481273,-0.688368712,-0.853673222,-0.297959539,3.157634104,3.051993101,2.995666556,2.896750251,3.118359603,2.82263691,3.121951788,3.299625522,3.096681595,3.262403421,3.472079885,3.170960305,3.288084919,3.237596336,3.138332769
