site,code,location,month,GPP_2001,GPP_2002,GPP_2003,GPP_2004,GPP_2005,GPP_2006,GPP_2007,GPP_2008,GPP_2009,GPP_2010,GPP_2011,GPP_2012,GPP_2013,GPP_2014,GPP_2015,NEE_2001,NEE_2002,NEE_2003,NEE_2004,NEE_2005,NEE_2006,NEE_2007,NEE_2008,NEE_2010,NEE_2011,NEE_2012,NEE_2013,NEE_2014,NEE_2015,TER_2001,TER_2002,TER_2003,TER_2004,TER_2005,TER_2006,TER_2007,TER_2008,TER_2009,TER_2010,TER_2011,TER_2012,TER_2013,TER_2014,TER_2015
UKFS,US-xUK,KU Field Station NEON,2,0.315091674,0.328646286,0.235226088,0.162077799,0.258045482,0.282100184,0.211938256,0.278877631,0.281861196,0.215208769,0.19361695,0.221755582,0.253441744,0.195107346,0.256375945,0.372367043,0.451421238,0.406535196,0.376841236,0.51848951,0.40315945,0.386542436,0.43928615,0.376102461,0.39703123,0.43465195,0.405949384,0.412598594,0.438441046,0.642450827,0.753553371,0.604176755,0.554153929,0.798270268,0.654887202,0.576648992,0.706250141,0.755171465,0.543538768,0.610916014,0.65409034,0.631476545,0.541193596,0.670452488
UKFS,US-xUK,KU Field Station NEON,3,0.480606083,0.448181854,0.535898159,0.660844194,0.412983499,0.491849315,0.665342827,0.416773434,0.492243826,0.440502756,0.526550108,0.751687874,0.326280774,0.371418002,0.45607474,0.357793421,0.542512214,0.392964921,0.381499988,0.482583514,0.520939548,0.429616701,0.493480667,0.546932731,0.469793324,0.477948298,0.431489051,0.423276571,0.494863185,0.861065714,0.986618159,0.952553059,1.111822583,0.883964206,1.034032815,1.123059183,0.894594962,1.035038489,0.95139256,0.996432754,1.378492806,0.693649785,0.805891098,0.96181175
UKFS,US-xUK,KU Field Station NEON,4,1.935063509,1.386022052,2.025711892,2.324357648,1.814437249,2.098875411,1.564248447,1.396879486,1.461460598,2.179759859,1.507934757,3.088406869,1.129554159,1.111643116,1.789641508,-0.0236535,0.393950816,0.042486608,-0.232994585,0.019134586,-0.101132022,0.141353675,0.226304577,-0.042247912,0.173032209,-0.570780695,0.385230823,0.399673968,0.050412817,1.999617321,1.94211958,2.195668464,2.131489559,1.904075593,2.139896909,1.833579624,1.676259211,1.790293414,2.231803082,1.765786273,2.527282359,1.609689185,1.672425195,1.898503319
UKFS,US-xUK,KU Field Station NEON,5,4.987686383,4.57586396,5.355515088,5.326976401,4.102517162,4.336167586,4.11147532,4.35506254,4.745545924,4.179900598,4.196581237,4.867775962,4.174342925,4.412725187,4.088626627,-1.247865896,-1.146671234,-1.560452309,-1.451716737,-0.920813056,-0.877716072,-0.683894803,-0.97014537,-0.758557231,-0.797636499,-1.262863145,-0.754465338,-0.970128857,-0.640087159,3.633692294,3.326903631,3.622451661,3.763123854,3.225895462,3.404799585,3.426393584,3.344094462,3.469919136,3.386743907,3.426239217,3.622643245,3.406750123,3.44428021,3.341130956
UKFS,US-xUK,KU Field Station NEON,6,5.928728067,6.188026134,6.833184588,6.117016718,6.193531287,6.041535553,6.205581422,6.192963938,6.421583276,6.430471841,6.699535052,5.057101178,5.329698122,6.182786561,5.808534325,-1.432389159,-1.660209876,-2.250734875,-1.696700547,-1.713769218,-1.725247161,-1.691417419,-1.732775679,-1.794790002,-2.087583275,-1.20249809,-1.238779926,-1.730056256,-1.411906737,4.304798262,4.399083953,4.526444061,4.323415797,4.347469096,4.2386021,4.400904717,4.306062744,4.465668184,4.515092901,4.570027593,3.909145472,4.033667853,4.399719735,4.39218561
UKFS,US-xUK,KU Field Station NEON,7,6.765962035,5.392640012,5.997946478,7.268618721,6.431527801,5.584293994,5.981185815,6.244445339,7.129650436,6.446059861,7.005631505,3.904795549,4.94917707,6.60594658,6.648232624,-1.967682501,-1.270327013,-1.643252352,-2.416805856,-1.911277309,-1.433198304,-1.493663037,-1.690443308,-1.845261266,-2.203691575,-0.272983851,-1.001680107,-2.011772534,-1.980356768,4.656451556,4.21242134,4.344799647,4.70983147,4.446969104,4.259621061,4.452677975,4.586457613,4.659790753,4.600755371,4.713935243,3.742917818,4.093201516,4.490556263,4.573401945
UKFS,US-xUK,KU Field Station NEON,8,5.839972632,3.700944903,2.988001898,5.846899705,5.184536658,4.278193087,4.697391151,5.192192854,6.137988587,5.013296848,4.650710975,2.754785252,5.325279084,5.607419579,5.728374356,-1.584367223,-0.344927926,0.113993773,-1.662242946,-1.109113604,-0.614754955,-0.884937969,-1.176769285,-1.173142017,-0.830119649,0.056573812,-1.187970368,-1.369057953,-1.520580432,4.161649806,3.636982341,3.279329944,4.073501547,4.034316101,3.779267256,3.865806348,4.021457879,4.244597532,3.906533853,3.952427461,3.134880281,4.112216776,4.165695229,4.11210861
UKFS,US-xUK,KU Field Station NEON,9,2.725588602,1.974513118,2.860618849,3.038028969,3.491983233,3.190376882,2.059003301,2.837621364,2.913231089,2.825211406,2.269062621,1.875964256,3.394696704,2.916719751,3.121319928,-0.077359135,0.30491031,-0.153991969,-0.275411759,-0.404382372,-0.339508228,0.227922534,-0.157182993,-0.141909588,0.092565844,0.290292265,-0.373266519,-0.142062995,-0.218591827,2.820520623,2.570672208,2.805181073,2.937582375,3.232502618,2.930854214,2.631146848,2.791515146,2.788108446,2.904878838,2.599819467,2.4064444,3.188620226,2.953493801,3.099287586
UKFS,US-xUK,KU Field Station NEON,10,1.119121054,0.893098994,1.476248431,0.922077601,1.455096358,1.092537525,1.241544293,1.20420794,0.805696098,1.203241178,0.639619003,0.659063795,1.391608556,1.217559759,0.978952159,0.493061884,0.564321892,0.329713421,0.621294643,0.348857744,0.421387694,0.417498688,0.414895255,0.406896634,0.700861174,0.678569741,0.307922238,0.459545146,0.528763908,1.69936574,1.464644587,1.853423255,1.665161891,1.928098121,1.546314808,1.73182923,1.704443411,1.464821755,1.720506175,1.444074821,1.484241596,1.749138038,1.755186054,1.627559807
UKFS,US-xUK,KU Field Station NEON,11,0.393504387,0.404402646,0.396291489,0.364548067,0.55401119,0.504854454,0.389083689,0.442461596,0.416271855,0.49419712,0.316902921,0.414336565,0.407973558,0.354173061,0.445604367,0.622319957,0.515640513,0.559481152,0.62406895,0.502437017,0.582915269,0.589927563,0.490979149,0.490073188,0.577830505,0.655344021,0.564217544,0.467317294,0.560377174,1.000903217,0.890038813,0.931529779,0.956325949,1.042760441,1.090919587,0.947235203,0.89786236,1.027708344,0.950797794,0.856725049,1.093090953,0.955126062,0.725382559,0.990533759
UKFS,US-xUK,KU Field Station NEON,12,0.22445485,0.249018143,0.276706704,0.299702025,0.297647977,0.290444906,0.23363027,0.227352507,0.175537501,0.220606866,0.274268815,0.218301179,0.230634069,0.262213959,0.273754322,0.378470551,0.465708644,0.441617206,0.449057783,0.443295189,0.524509538,0.401009137,0.407610059,0.358948902,0.484552646,0.453964616,0.436821646,0.448648466,0.425467254,0.602629353,0.668949068,0.709570015,0.708483324,0.712923801,0.813440894,0.624859403,0.617750906,0.524788535,0.545411438,0.711127445,0.640770787,0.639574403,0.728017252,0.675844604
UNDE,US-xUN,University of Notre Dame Environmental Research Center NEON,1,-0.000752281,0.049736045,0.025816423,-0.003491313,-0.025898636,0.030077177,-0.005002649,-0.019020219,-0.03961415,0.003699749,-0.024484213,0.045397377,0.010983094,-0.019679853,-0.023426489,0.583903652,0.654729797,0.631263132,0.554282508,0.439855004,0.66976042,0.594227335,0.530174638,0.595514334,0.517207662,0.620297292,0.63089892,0.420463,0.481613412,1.41E+36,0.547621052,0.505338523,0.43173227,0.33010899,0.527812546,0.445995485,0.398411911,0.356089584,0.474336895,0.383160487,0.513173248,0.471103931,0.311643918,0.359975611
UNDE,US-xUN,University of Notre Dame Environmental Research Center NEON,2,-0.016426242,0.025844353,-0.005916451,-0.017626128,0.058994016,0.004933676,-0.03415279,-0.023782147,0.002320688,-0.005589606,0.002475534,0.015777847,-0.018828627,-0.019003955,-0.043610748,0.514702531,0.60238095,0.5165243,0.478197227,0.59815477,0.541406364,0.48632736,0.502634723,0.515153856,0.510725547,0.570154736,0.508362973,0.464104072,0.451693687,0.371437039,0.494210599,0.413450268,0.358426648,0.543364753,0.429138527,0.351485271,0.365230724,0.434691645,0.405801178,0.423975115,0.457448528,0.360862487,0.34165859,0.322611824
UNDE,US-xUN,University of Notre Dame Environmental Research Center NEON,3,0.109099344,0.09685014,0.243201923,0.124381316,0.101862888,0.156466225,0.294653359,0.047446536,0.155722132,0.553616742,0.123071848,0.874719558,0.051280115,0.046117247,0.127183244,0.663076762,0.601993643,0.657413936,0.65401052,0.610328369,0.596900199,0.604278715,0.603291401,0.486418085,0.530153092,0.38529928,0.589399471,0.558724902,0.585143105,0.665654616,0.597787554,0.814102289,0.698778751,0.611182473,0.687783637,0.795725872,0.536601428,0.705238616,0.979221339,0.600940984,1.164357527,0.53054792,0.499828134,0.645288046
UNDE,US-xUN,University of Notre Dame Environmental Research Center NEON,4,1.016659286,0.885069791,0.918689695,0.998370181,1.143396478,1.331488412,1.095219726,0.620109249,0.911666746,1.361238019,0.762625413,1.132069742,0.438389076,0.578913657,1.239503064,0.477122987,0.556256486,0.34828397,0.453066017,0.39353675,0.258852696,0.229622634,0.733714931,0.137134675,0.507779627,0.264789858,0.695352931,0.702565427,0.26581265,1.43748335,1.386560211,1.238920145,1.422320528,1.585702314,1.635313411,1.420558209,1.236026033,1.328327082,1.630984538,1.223731929,1.487961247,1.039273632,1.162113676,1.566501298
UNDE,US-xUN,University of Notre Dame Environmental Research Center NEON,5,5.31577088,3.511573921,4.669230776,3.254811579,3.856002182,4.721163687,5.381400523,3.113858357,4.731834333,5.536799123,3.645934264,5.643294795,3.84842408,3.672961434,4.528614085,-2.13808698,-1.072983057,-1.8578362,-0.511296263,-0.931719892,-1.609388768,-2.058289138,-0.894099108,-2.445050237,-0.962662468,-2.582859008,-1.123657037,-0.997826533,-1.610892166,3.273768021,2.492877307,3.013653232,2.670115937,2.877169754,3.214807837,3.439822305,2.355836094,2.93982282,3.460352231,2.632103146,3.267589845,2.840469878,2.763051856,3.053340574
UNDE,US-xUN,University of Notre Dame Environmental Research Center NEON,6,7.764806519,7.931794212,8.823221221,7.854146504,9.36408285,8.794759893,9.064408686,7.821737984,7.832689548,7.777770554,7.35690446,8.375602553,7.851553714,8.277259944,7.6555497,-3.09256226,-3.246272391,-4.01401784,-3.440658829,-4.468894494,-4.551674561,-4.414959584,-3.486143637,-3.18547884,-3.067976593,-3.762004776,-3.361512497,-3.664677683,-3.27843904,4.382267142,4.486046385,4.558027549,4.237430159,4.753411679,4.406179644,4.542554095,4.207090115,4.310067664,4.41771866,4.381252403,4.536498013,4.360229596,4.476361253,4.227395381
UNDE,US-xUN,University of Notre Dame Environmental Research Center NEON,7,8.539485813,9.116888704,8.916272076,8.38468884,9.322556206,8.731150152,8.648839652,8.570213946,8.135906366,8.095886557,8.506902434,8.346810038,8.265236591,8.078980909,8.343000192,-3.778631862,-4.087097863,-3.97044139,-3.444465138,-4.180343423,-3.939372632,-4.047918545,-4.165898175,-3.393520518,-3.580493311,-3.749849698,-3.499300443,-3.599693322,-3.87419169,4.715754377,4.869724692,4.711866031,4.642220526,4.933944906,4.785122392,4.637171832,4.45751161,4.295662916,4.669133089,4.829136106,4.79818733,4.568641497,4.426915712,4.516819446
UNDE,US-xUN,University of Notre Dame Environmental Research Center NEON,8,7.164761333,7.738580676,8.392326463,7.240341477,7.760926081,7.157515371,7.145379002,7.661910401,7.645210493,7.264728848,7.36619687,6.785295899,7.11049166,6.928973129,6.303471016,-2.901460014,-3.072267537,-3.500174009,-2.81364602,-3.095602943,-2.770278926,-2.780263154,-3.324553502,-2.918329084,-3.075049076,-2.888770418,-2.784682421,-2.363875216,-1.9027354,4.379587463,4.497093889,4.696084345,4.167454974,4.461992762,4.328976641,4.40519726,4.363911067,4.352995657,4.456414291,4.323811091,4.148348886,4.241451634,4.245404271,4.305714299
UNDE,US-xUN,University of Notre Dame Environmental Research Center NEON,9,3.993419449,4.738696519,5.182359088,5.326081104,5.370797637,3.980929869,4.065843749,4.66526542,5.492768276,3.566435838,4.429605973,4.026236681,4.477882245,4.543774908,4.762242557,-0.602740809,-0.828764225,-1.146638254,-1.173777429,-1.185088582,-0.602489177,-0.192966742,-0.943040904,-0.505324046,-1.012831762,-0.620330964,-0.761081795,-0.858639949,-1.029330887,3.111804357,3.701042478,3.707105829,3.872125438,3.935576877,3.168514775,3.724998178,3.414211679,3.713842148,2.860517002,3.331001264,3.135453231,3.445945467,3.395251468,3.54414907
UNDE,US-xUN,University of Notre Dame Environmental Research Center NEON,10,1.101636381,0.88392874,1.33016979,1.401121815,1.455086501,0.971907038,1.112077568,1.068908905,0.857661318,1.015419656,1.306357348,0.768357645,0.830889845,0.842213118,1.14509651,0.697323045,0.739517805,0.59341225,0.61373915,0.642914623,0.765084084,0.758288163,0.761815023,0.678120748,0.616538306,0.744752545,0.903849319,0.86607611,0.775188543,1.714938315,1.518172365,1.804487165,1.861361288,2.000870442,1.636320746,1.780906317,1.717154324,1.496504807,1.614132146,1.825469854,1.4252011,1.598014676,1.554616459,1.842966315
UNDE,US-xUN,University of Notre Dame Environmental Research Center NEON,11,0.521848185,0.211351219,0.207698147,0.231979452,0.186225234,0.262349496,0.278510812,0.177341971,0.300087672,0.315910037,0.2520761,0.283293711,0.187026899,0.071342289,0.422568407,0.936154703,0.8257417,0.892576905,0.860992798,0.835295912,0.887288065,0.886639033,0.796128138,0.804669958,0.835164333,0.829889258,0.797345713,0.729229543,0.907248171,1.286951953,0.826125824,0.869581802,0.883558759,0.80644759,0.945710998,0.9439164,0.764422312,0.896425266,0.914657316,0.871892336,0.935151319,0.783468663,0.573189512,1.157122712
UNDE,US-xUN,University of Notre Dame Environmental Research Center NEON,12,0.099728179,0.10658188,0.037519733,-0.01289212,0.009563829,0.078828651,-0.008416512,-0.008920577,-0.022560574,-0.009844526,0.074985329,0.036002032,-0.021532008,0.018202551,0.027655855,0.696748555,0.776984502,0.663183717,0.532927037,0.62385118,0.819212957,0.586273046,0.548462079,0.595888092,0.757724511,0.674687941,0.418081506,0.638874682,0.644995307,0.620600698,0.683249346,0.522776359,0.393029284,0.473021576,0.674268486,0.425009344,0.402049115,0.389202343,0.446498005,0.616429859,0.540814862,0.309041187,0.491854077,0.513840676
WOOD,US-xWD,Chase Lake National Wildlife Refuge NEON,1,0.088733085,0.128759334,0.096930262,0.08799843,0.100889921,0.115486269,0.083904921,0.096828202,0.085970426,0.086452201,0.088004622,0.16246848,0.08670477,0.089551721,0.101835707,0.086715978,0.133545208,0.11164973,0.085466467,0.073952286,0.158653587,0.099420142,0.070177842,0.042126535,0.089141525,0.165988395,0.058052061,0.071793623,0.059692623,1.41E+36,0.327927107,0.303991893,0.257175228,0.288409883,0.368700239,0.272971668,0.274979634,0.282253396,0.2614036,0.259386187,0.421607222,0.252066388,0.26849495,0.289560525
WOOD,US-xWD,Chase Lake National Wildlife Refuge NEON,2,0.090414048,0.11445577,0.091012904,0.097985288,0.087925196,0.089426288,0.086977869,0.093360338,0.07720781,0.083870096,0.097654361,0.149957303,0.084795158,0.083191042,0.092041444,0.065961834,0.127786006,0.04508464,0.076278934,0.119721607,0.098672888,0.048759906,0.084619827,0.038910665,0.079530575,0.14552389,0.084214404,0.027732628,0.074827281,0.215867963,0.355735674,0.204447649,0.289244362,0.293622936,0.271885585,0.247517883,0.235563709,0.245258662,0.216017303,0.25168639,0.387396184,0.225965512,0.216236492,0.232501293
WOOD,US-xWD,Chase Lake National Wildlife Refuge NEON,3,0.136901017,0.128286908,0.187802949,0.215112389,0.179149561,0.181526729,0.149767213,0.182482567,0.123061178,0.180174147,0.110157005,0.277280342,0.08913085,0.147385654,0.201507547,0.17299718,0.193176007,0.217987254,0.215463423,0.175125497,0.158261992,0.217661997,0.173352716,0.181089807,0.15136789,0.344861225,0.145464705,0.181447302,0.208042944,0.361606761,0.422151878,0.434214386,0.516846949,0.44458309,0.421128937,0.435221332,0.436488956,0.355621198,0.420328187,0.310899841,0.723304771,0.259251483,0.410934434,0.504213417
WOOD,US-xWD,Chase Lake National Wildlife Refuge NEON,4,0.502193905,0.3761392,0.587614181,0.640697084,0.595159692,0.650984925,0.589995377,0.474195758,0.362959745,0.65427349,0.33713229,0.660663303,0.228406672,0.41083522,0.515386453,0.299306383,0.346452392,0.421757655,0.296926414,0.493141363,0.440522505,0.264899894,0.3230677,0.362595146,0.349242645,0.343014152,0.207322868,0.325644646,0.46112829,0.878184675,0.78802346,1.017913088,0.999970245,1.146169433,1.082854503,0.889503003,0.832358052,0.768508969,1.033236176,0.727917044,1.071740989,0.47615825,0.816170955,0.991225487
WOOD,US-xWD,Chase Lake National Wildlife Refuge NEON,5,2.703819866,1.351487086,2.153288029,1.637711003,1.916213961,2.287925121,2.053174803,1.219769465,1.60479963,2.119060131,1.461388507,2.14472876,1.107731716,1.165344203,1.447009211,-0.395072212,0.266386915,-0.100532784,0.152646526,-0.042314906,-0.155897856,0.016320366,0.379647295,-0.137148226,0.274416192,-0.103130065,0.422123793,0.422640373,0.232659005,2.189836686,1.633433636,1.976753891,1.765847057,1.791797091,2.093527441,2.007566869,1.522326762,1.726706108,1.939734604,1.722029918,1.986373965,1.541096479,1.627742875,1.634501187
WOOD,US-xWD,Chase Lake National Wildlife Refuge NEON,6,5.742455114,3.674282532,5.543762191,5.181800515,5.86612266,5.190376948,5.453772151,4.074175569,3.874978169,5.000540295,4.57064283,4.794309612,3.359862791,2.831372415,4.125333593,-1.702788901,-0.517983272,-1.594801846,-1.546955746,-1.829831967,-1.428308914,-1.61896988,-0.864934734,-1.360746152,-1.066896183,-1.162153215,-0.292956073,0.066487451,-0.711143138,3.581509706,3.152251435,3.631947164,3.302531824,3.695013322,3.534854941,3.540546412,3.123881087,3.154885997,3.433527124,3.308754358,3.442391182,3.032046128,2.94437551,3.277004732
WOOD,US-xWD,Chase Lake National Wildlife Refuge NEON,7,6.813901284,5.257613184,5.487970998,6.309001845,6.678812104,4.227498568,6.015688167,5.40767397,5.269753881,5.04694993,6.430918624,5.547553399,4.235549859,5.721662688,5.632358741,-2.156899926,-1.207831586,-1.362568297,-2.05102323,-2.263418955,-0.722832161,-1.692669951,-1.38310784,-1.098990422,-1.966229592,-1.352721395,-0.670732416,-1.604611508,-1.506245306,4.251288531,3.874319607,3.893199891,3.925995034,4.115002782,3.547142496,4.052626847,3.80945053,3.62169813,3.729099185,4.226782351,4.061897049,3.531118349,3.842064171,3.896055782
WOOD,US-xWD,Chase Lake National Wildlife Refuge NEON,8,3.873737211,2.96275424,2.451364714,3.249432292,3.857833427,2.213680804,3.515039425,3.601971872,3.280427593,3.597710787,5.253236009,4.033104938,3.764003243,3.978266839,3.052531114,-0.545898547,-0.061284143,0.206354174,-0.247386131,-0.555190273,0.333766217,-0.339053092,-0.406642522,-0.400696222,-1.376141461,-0.744180827,-0.474264019,-0.623561383,-0.097751149,3.31120847,3.006378484,2.904870166,2.913923727,3.154717648,2.796038252,3.182386679,3.230280209,3.099658345,3.177882639,3.542918467,3.234307238,3.294281955,3.18119319,3.076267282
WOOD,US-xWD,Chase Lake National Wildlife Refuge NEON,9,1.510180344,1.071239316,0.959887554,1.835050388,1.63659377,1.422535251,1.59300412,1.636821996,1.634346693,1.324689966,1.914391364,1.130377604,1.844820054,1.956588805,0.951603887,0.410397515,0.599680364,0.616053808,0.288503952,0.42968153,0.469630325,0.317938071,0.324623997,0.488945609,0.209383232,0.534848485,0.328751326,0.226305338,0.851613274,2.016035039,1.812113716,1.700810291,2.125246848,2.122797948,1.944017535,2.00180546,2.054328853,2.182132055,1.919252634,2.171791152,1.812422708,2.1763674,2.217813724,1.949244706
